Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-06-01,83.00043,83.43069,82.50138,83.19044,3378758
2015-06-02,82.80059,83.52024,82.32119,82.9502,3740954
2015-06-03,83.25051,83.43069,82.3889,82.42166,2936900
2015-06-04,82.41074,82.8399,81.66052,81.82978,3281601
2015-06-05,81.51965,81.67035,79.50049,79.70033,6151899
2015-06-08,79.70033,80.64057,79.37928,80.15134,4313201
2015-06-09,80.03995,81.19859,80.03995,80.75086,3822317
2015-06-10,80.76178,82.70995,80.76178,82.28843,6310674
2015-06-11,82.46971,82.74927,81.97065,82.2513,3681751
2015-06-12,81.50108,81.9095,80.75086,81.86145,6118400
2015-06-15,81.23026,81.75116,81.04025,81.26957,3919400
2015-06-16,81.46832,81.8407,80.99984,81.81886,3892999
2015-06-17,81.82978,82.18797,81.13089,81.82978,4143500
2015-06-18,82.2513,83.57921,82.09951,83.11073,3875601
2015-06-19,82.8683,83.17952,82.49155,82.66081,7474600
2015-06-22,82.92071,83.66111,82.82134,83.12929,4052299
2015-06-23,82.22856,82.29976,81.00941,81.36005,2999518
2015-06-24,81.23059,81.75924,80.80982,80.80982,5134800
2015-06-25,81.13996,81.70961,80.88966,81.29856,4148099
2015-06-26,81.32013,81.6794,81.08062,81.35034,4584599
2015-06-29,80.93929,81.33092,80.08912,80.11933,3374601
2015-06-30,80.72027,80.93929,79.99957,80.16896,4311088
2015-07-01,80.35992,81.34063,80.09991,81.29856,4034098
2015-07-02,81.37084,81.74198,80.95007,81.17125,2977499
2015-07-06,80.86053,81.46039,80.72027,81.19822,2534500
2015-07-07,81.33092,82.54036,80.98028,82.4411,5409301
2015-07-08,82.01062,82.45081,81.50031,81.57044,3101300
2015-07-09,82.4206,82.6504,81.20901,81.2403,3129199
2015-07-10,82.01062,82.81979,81.97933,82.15951,3548100
2015-07-13,82.4206,82.66982,82.02033,82.3796,3238800
2015-07-14,82.39902,82.77016,82.25985,82.67953,2326286
2015-07-15,82.4411,82.88992,82.01062,82.66982,3491188
2015-07-16,83.38081,86.30028,83.35923,85.29044,7844200
2015-07-17,85.01964,86.00143,84.82868,85.83204,5817400
2015-07-20,85.94856,86.03056,85.46954,85.61087,3265401
2015-07-21,85.48033,85.80076,85.27965,85.53859,3085799
2015-07-22,85.62921,85.92159,85.05956,85.52132,3225599
2015-07-23,85.43933,85.57958,85.00993,85.42962,2243700
2015-07-24,85.20089,85.22139,84.27089,84.64958,3033301
2015-07-27,84.44028,85.90109,84.44028,85.52996,4481501
2015-07-28,85.62921,86.51067,85.42962,85.60116,5669500
2015-07-29,85.65942,86.1309,85.29044,85.45012,2776316
2015-07-30,85.26994,85.74789,85.10056,85.3897,2747201
2015-07-31,85.87952,86.00143,85.40049,85.52996,2965099
2015-08-03,85.49975,85.91188,85.06927,85.65942,2622267
2015-08-04,85.65942,86.01114,85.45983,85.83204,2367299
2015-08-05,86.00143,86.31107,85.73063,85.8903,2738199
2015-08-06,86.00143,86.07048,85.57958,85.75868,2198860
2015-08-07,85.62058,85.76947,84.77042,85.09085,2409400
2015-08-10,85.56987,86.3402,85.55909,85.86873,2470801
2015-08-11,85.14048,85.52996,84.66037,85.46954,3549546
2015-08-12,85.15882,85.63892,84.17056,85.63892,2735900
2015-08-13,85.54938,85.59037,84.25039,84.66037,4389300
2015-08-14,84.60966,84.70029,83.87926,84.2601,3134300
2015-08-17,83.92025,84.34965,83.47036,84.30002,3159201
2015-08-18,84.30002,84.35936,83.87926,84.02059,2307500
2015-08-19,83.63003,84.54925,83.21035,83.74008,3324400
2015-08-20,83.0593,84.59995,83.01075,83.07872,4167199
2015-08-21,82.73995,83.1208,80.98028,80.98028,7252900
2015-08-24,78.12878,79.70827,76.54066,78.34024,11361261
2015-08-25,79.96073,80.05136,77.3509,77.38974,6381500
2015-08-26,78.75022,79.83019,77.36061,79.75035,5813800
2015-08-27,80.32971,80.88103,79.12999,80.78069,4205899
2015-08-28,80.16033,80.58865,79.84098,80.35021,3522800
2015-08-31,79.87011,80.10962,78.90019,79.7989,4211600
2015-09-01,78.2097,78.71893,77.29912,77.7803,5124898
2015-09-02,78.49129,78.72972,77.84072,78.69951,3594501
2015-09-03,79.1602,79.80861,78.75022,79.44934,3363400
2015-09-04,78.35966,78.51826,77.00134,77.28941,5233700
2015-09-08,78.81064,79.79135,78.12878,79.76006,4779700
2015-09-09,80.05999,80.24017,78.09102,78.27012,4062000
2015-09-10,77.99931,79.39971,77.99931,78.86998,3871615
2015-09-11,78.92932,79.51947,78.40066,79.46984,5234300
2015-09-14,79.6813,79.79135,78.88077,79.35008,3628800
2015-09-15,79.51947,80.88103,79.01023,80.80982,4025599
2015-09-16,80.95007,82.48857,80.86053,82.10017,5925100
2015-09-17,82.33968,83.04959,81.50031,82.07967,4633474
2015-09-18,81.28885,82.15951,80.77098,81.2198,8268299
2015-09-21,81.69019,82.46052,81.58015,82.11959,3631500
2015-09-22,81.10975,81.52944,80.43005,80.77098,3605900
2015-09-23,80.84974,80.95978,79.94024,80.43005,2437397
2015-09-24,79.99957,80.59944,79.78056,80.40955,3068236
2015-09-25,80.76019,81.30934,80.35021,80.59944,3396100
2015-09-28,78.9893,80.33043,78.74963,78.90941,3539924
2015-09-29,78.81993,79.24922,78.02953,78.63884,4194599
2015-09-30,79.31953,79.5901,78.78158,79.33018,4968199
2015-10-01,79.67958,79.74029,78.86041,79.46014,3961800
2015-10-02,78.81993,79.95973,78.40982,79.95121,3735301
2015-10-05,80.40074,81.8697,80.00021,81.71098,5715055
2015-10-06,81.62043,81.88035,80.95999,81.49047,3522500
2015-10-07,81.57037,82.88061,81.54906,82.67075,3682496
2015-10-08,82.6601,84.29098,82.40125,84.15037,3922900
2015-10-09,84.079,84.57859,84.05023,84.06834,5058301
2015-10-12,84.22067,84.88964,84.12054,84.65848,2386547
2015-10-13,84.61055,84.63185,83.79032,84.41028,3089200
2015-10-14,84.65848,85.41054,84.35915,84.47952,5556399
2015-10-15,85.5895,86.36073,85.20069,86.06885,5880600
2015-10-16,86.37032,88.0406,85.88989,87.77856,5479700
2015-10-19,87.65073,88.49013,87.2289,88.41983,4796763
2015-10-20,88.60944,88.85018,88.27922,88.71916,4495786
2015-10-21,88.90025,89.68107,88.36976,88.98014,3643700
2015-10-22,88.82994,89.93992,88.62968,89.54898,4930799
2015-10-23,89.93992,89.93992,88.75964,89.62887,4307800
2015-10-26,89.64911,90.08053,89.3306,89.70024,4124401
2015-10-27,89.00038,89.32102,88.37935,88.81929,3283701
2015-10-28,89.29971,89.88879,88.23022,89.39984,3231402
2015-10-29,89.09945,89.4595,88.10026,89.2603,2976500
2015-10-30,89.3306,89.47015,88.40065,88.40065,4062501
2015-11-02,88.72981,88.98014,88.18974,88.8097,2857132
2015-11-03,88.39,88.51889,87.69866,88.33994,3445352
2015-11-04,88.17056,88.42942,87.63049,88.0715,3978403
2015-11-05,88.0406,88.32076,87.77856,88.15991,2631599
2015-11-06,87.36098,87.36098,85.11973,86.37032,5456199
2015-11-09,85.75994,85.84089,84.73198,85.25075,4029952
2015-11-10,85.29017,85.47978,84.73198,84.95888,2542000
2015-11-11,85.27952,85.83024,85.00042,85.04942,2563500
2015-11-12,84.53066,84.92053,83.75943,84.02041,3948200
2015-11-13,83.85956,84.43052,83.27048,83.39938,3471701
2015-11-16,83.39938,84.35915,83.33014,84.34957,3722699
2015-11-17,84.2995,84.6425,83.55064,83.83932,3173800
2015-11-18,84.079,85.47978,83.92134,85.43078,4186199
2015-11-19,85.68004,86.49069,85.64063,86.25101,4507800
2015-11-20,86.70054,87.65073,85.84089,85.99003,4823399
2015-11-23,86.21905,86.76126,85.92079,86.58975,3028999
2015-11-24,86.09016,87.2502,85.94955,86.89867,2821599
2015-11-25,86.61958,87.27044,86.32984,87.17031,2676000
2015-11-27,87.12024,87.68055,86.8305,87.41957,1944501
2015-11-30,87.90852,88.31011,87.19907,87.38975,5970500
2015-12-01,87.43981,87.87975,86.70054,87.77856,3857752
2015-12-02,87.5506,87.77856,86.9988,87.30027,3522576
2015-12-03,87.56018,87.98947,87.20972,87.33968,6056698
2015-12-04,87.40999,89.75989,87.40999,89.70024,7203400
2015-12-07,89.24965,89.63846,88.30052,88.78946,3931800
2015-12-08,88.5615,88.92049,88.0715,88.77029,4119396
2015-12-09,88.51037,89.52022,87.48029,88.0193,3841000
2015-12-10,87.91917,88.32076,87.21931,87.72956,4183801
2015-12-11,86.76126,87.18096,85.95914,86.31918,4740200
2015-12-14,86.37884,87.41957,85.88989,87.16072,4636826
2015-12-15,87.63049,88.36976,87.13089,87.84034,4904901
2015-12-16,88.0406,90.27014,87.99906,90.14977,5275200
2015-12-17,90.07094,90.14977,88.9599,89.08027,4878601
2015-12-18,88.72981,88.72981,86.91998,86.91998,10829200
2015-12-21,86.36108,86.659,85.74101,86.6211,4058100
